,id,name,followers,popularity,label
1041,50UMTib697JJ44le8DO2Va,Tony Yayo,293941.0,54,3
1042,7JmNUb5QPlIV4psjRqNsID,Eli Preiss,10568.0,35,2
1043,0EHYuPn9Xng2lZP2cfz4cV,Heather Sommer,17688.0,52,5
1044,2WF98XZm8JxtzckaDNo056,Shadow030,29560.0,37,2
1045,6lpXKoHUzxZc5PwyS6cu4C,Poornima,26394.0,49,1
1046,0NnCgUxhtWt1yBtpDyvFQf,Black Sheep,191647.0,45,3
1047,4UwR1ir6PovnQiwX5jRPvF,Anti Up,26695.0,47,0
1048,4dvZ0abeUaiHm7Fu9Gj0PQ,Eptic,182480.0,50,0
1049,4Z0t0LHjOjFRiv0mjBw206,Aditya Narayan,80366.0,50,1
1050,7Bas810ryhkpkV2wBkZ8gv,GAMBINO 36,11119.0,41,2
1051,0poY7P0383HcWLOKv5EHed,C. Sathya,60196.0,48,1
1052,7yk35uHNQclPXFGFoTU44w,The Pharcyde,594793.0,58,3
1053,7N0SBLJFpCyQSsv4MfRJ5d,Swarnalatha,772882.0,62,1
1054,6aQ5LDX0WlnyDLI8TGU0wK,Rajesh,151907.0,49,1
1055,2jPZMiD3iOuqGD9VLVapNv,Tommy,15370.0,45,2
1056,4VmEWwd8y9MCLwexFMdpwt,Method Man,1748455.0,71,3
1057,22282KfMxDo2PMjnBc82I4,Biz Markie,335301.0,49,3
1058,7lkL9oVWXjPsVbLh4o1j6Y,Hemlata,177515.0,47,1
1059,5K0BVchFxmuKBw7DojGSQO,Chelsea Jade,21305.0,40,5
1060,5eOyDcFvvdc7D7BD6gCdsi,Direct,30779.0,46,0
1061,1AWNf5CLnHH4oM1hcHiVeV,The Cool Kids,140581.0,42,3
1062,2gzH4rGNFJeNg13yv2uI4L,Jon Bryant,34247.0,50,5
1063,26JVnujQQ3lEML8t9p3X1J,Blinders,36565.0,42,0
1064,2owjgBZQ70LoCNHIgW3gSk,Anand-Milind,108134.0,46,1
1065,6bSM7pvpb0bMWHl9ZuCIs1,Alice Gray,4334.0,32,5
1066,1SQeTDXO492WB6aFvrntSS,Lily Moore,43773.0,46,5
1067,3Xt3RrJMFv5SZkCfUE8C1J,Kim Petras,796617.0,74,4
1068,4UxLFBvSr4xMDpHe1lrLrH,Ross Lynch,881171.0,63,4
1069,0lEssBAxQl2In4RpaB1C2Y,Talib Kweli,536380.0,55,3
1070,1jtuCB1QvOAOiyXxqxBeOz,Manjari,297777.0,46,1
1071,3V1h3kAdiVDBiwlY2i6dJz,12th Planet,179837.0,46,0
1072,6hBrJJrcYoNhvLC6KaFR4b,Eliminate,103663.0,46,0
1073,4DabGEOrvBxxta0YlaaJpJ,Axel Boy,35092.0,42,0
1074,0MfzqYTUxvM1W0Oeyl99qP,Herzog,70389.0,44,2
1075,46UxF4P7x9FUigK1O2sSsV,Brotha Lynch Hung,249418.0,47,3
1076,3TQ9JTBI2n2hfo7aRONEYV,Sir Mix-A-Lot,474947.0,55,3
1077,4oVMLzAqW6qhRpZWt8fNw4,Kailash Kher,4044854.0,64,1
1078,2x6jz70u3sZq75tW10akUW,Sean Price,159807.0,48,3
1079,26s8LSolLfCIY88ysQbIuT,Three 6 Mafia,1075479.0,63,3
1080,01nVIuD8YZsnFH6x6Cc9rX,Large Professor,82769.0,46,3
1081,5bmqhxWk9SEFDGIzWpSjVJ,THE DRIVER ERA,519026.0,62,4
1082,0uFc6StTmJBvdHPZFDkdJy,Casey Veggies,304854.0,53,3
1083,60f431EIEmwOfJJOJhdyQR,Bela Shende,161621.0,51,1
1084,0S2dfczvN0sOxEw559snHT,Tiggs Da Author,30635.0,57,5
1085,5i4BaWy8YIun1u3RXwmlWn,gianni & kyle,191539.0,54,4
1086,2amyu5pkgYMYdNQZmB3GgY,Dog Blood,51864.0,40,0
1087,3abRKajGbb3kLMy9AWzfMA,BIJOU,34864.0,46,0
1088,5X0V59ipZnbvnubW0rQVri,Roc Marciano,110670.0,55,3
1089,3vXBH4XwXSLM1YIrRBt98k,Mohammed Aziz,89950.0,56,1
1090,5RADpgYLOuS2ZxDq7ggYYH,Death Grips,719758.0,59,3
1091,6vunRaBya0Sx6CMJZAlHTZ,Rahzel,13246.0,41,3
1092,0k7Xl1pqI3tu8sSEjo5oEg,Paul Wall,722779.0,61,3
1093,4P81VkbUxQrMmNwYnzliqJ,Skism,87131.0,31,0
1094,7HqrSDuI9lHuH1CDismTFg,AZ,310397.0,55,3
1095,7gRhy3MIPHQo5CXYfWaw9I,Azealia Banks,885003.0,61,4
1096,7muzHifhMdnfN1xncRLOqk,Flux Pavilion,708767.0,57,0
1097,1uTflFWGMlfaiaS8OzS7sk,Reena Bhardwaj,2994.0,23,1
1098,3kzGeGPP5gd5KAMm6QggHV,Anup Jalota,344333.0,48,1
1099,3fWTpVNnrGmdo0jMbsRsRf,Nadine Coyle,63994.0,26,5
1100,5LZ894xYE9MG1sal0gjt5L,Anupam Roy,961796.0,56,1
1101,4bYwbb6k4ujHD2NXRxSwRP,Robbie Rivera,40143.0,46,0
1102,55FVjkpZs1zuo3zqBgrKtC,Kaivon,70207.0,51,0
1103,330A2O2MYF4bWFjwM5PJ4z,Rangga Jones,6687.0,54,4
1104,2g1JSu9UfRcQQYb3b03Km7,Varien,80823.0,50,0
1105,7eYwycsUoAQLxKF1MNEvVa,Rabbi Shergill,401471.0,39,1
1106,0DRf6JJDQnRnz0Yp209CmH,Stadiumx,109315.0,48,0
1107,13XOdftLPuWTn5iH2bUq2B,Tiavo,12101.0,38,2
1108,5Gi9FP1m5OCW7sYwetsUBd,Marvin Game,93769.0,44,2
1109,3g5Lhsq7cSJEK39BzKgIUe,Phlegmatic Dogs,25204.0,37,0
1110,4LnYRxNZVCTsDCO2xKjOn8,Shahid Mallya,17273.0,55,1
1111,6zL4UbVtrGZPjvTTeNKyAc,Far Too Loud,34074.0,37,0
1112,7CxdGFcZV0dgrz4D35aG6o,Melleefresh,18540.0,32,0
1113,7Bo6vpAmmhylCRWoHSBkcZ,Steff da Campo,24421.0,54,0
1114,21VV9fUe6whK3Zo2BPoHnd,Celo Minati,11407.0,34,2
1115,5aEWnrN8h3MhuFUPRfaVuy,Case,772578.0,55,3
1116,5SyCTZ8X8YQCI0J1VRp4iC,Phonte,79799.0,47,3
1117,4joteb3wCfZYGKjvF0XvLx,Prashanthini,509.0,57,1
1118,71hjb5G92mGoKRSAW3Cj00,Anu Malik,2160738.0,58,1
1119,0NB5HROxc8dDBXpkIi1v3d,Remi Wolf,309805.0,65,4
1120,0deIjoDjl9g9Zpw0sCIOHh,Valentino Khan,220181.0,57,0
1121,0qHfqHyHZnxvv1lfkJraQc,Skyzoo,77331.0,39,3
1122,0BHmngMFUcxPta4njTSMuU,Diamant,15387.0,41,2
1123,3TXjnAw0sg1VVdnR9fGdBs,Hamzaa,25371.0,43,5
1124,1hSKIb96KuZ2SScNbnHCqU,Kevu,22999.0,46,0
1125,3XINWZaloea97SIRiyTJxX,DubVision,297690.0,61,0
1126,6icGUGLUKCVB5esdQXdjiw,Soham,194783.0,42,1
1127,62sPt3fswraiEPnKQpAbdE,Bobby Brown,973493.0,56,3
1128,62rW7FjQy7clhBDHuumg22,The M Machine,48020.0,33,0
1129,5hgtt9tLxsxvRMWrnxNWVW,P. B. Sreenivas,182709.0,46,1
1130,2ZRrPOjBIWoKK5rHedLijj,Abhijeet,2148459.0,64,1
1131,37U9sPqTZMd7AKJCWgcvkt,Pryda,134622.0,44,0
1132,0LgrViZrCyMgg5MfTc33bd,EDDIE,17848.0,43,0
1133,41xWdsy3l8eM7xRhv11FoK,IMHIGHIMSORRY,382.0,17,2
1134,3cowxATurZfjWsJC4uEHsl,Jassie Gift,262962.0,53,1
1135,02Um2HIOrUdsy3wqPBZwsj,Hemant Kumar,934201.0,52,1
1136,6TqHWporEvKAPW4jtZXBCH,Albozz,9562.0,38,2
1137,3KOzW9NF2ZGwYRo0KfID1R,Proxy,15333.0,29,0
1138,74yjU6gHx05PeHAokao6DS,NUGAT,24669.0,48,2
1139,4MbFOE7rR1KpTjHTw1gjWH,D-Nice,79511.0,41,3
1140,3ttzOzBpRWRBzhn6thqhdT,Gurdas Maan,707946.0,43,1
1141,1k78cRCnTM3T7EhvhVeaKX,Xilent,52513.0,33,0
1142,2qxkFauoxk34qhVdkgbqbz,LUVRE47,30862.0,48,2
1143,5gvyySuBMClBPfubvOjrIR,Kay Kay,50398.0,51,1
1144,5V2urhkwH9CIcojcYnvKRg,Leaders of the New School,86880.0,29,3
1145,4KLgHjQieY43a6kj6WVyxx,Dj Aqeel,5198.0,37,1
1146,1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,1492854.0,68,3
1147,6YiHht3u7FFszle72kpbdQ,Lil Duval,59007.0,43,3
1148,4HQeSXwG2BVH0KvxHE5oCf,Suzanne D'Mello,4230.0,60,1
1149,19EW4WBhl0fvZUQgi7wV5M,QUIX,57492.0,46,0
1150,2H5RJPxjfOKonBVphYdRzG,EstA,17752.0,50,2
1151,6xQvQwZQQuq9R3TdPNbcR8,Bassjackers,716935.0,59,0
1152,5jYPpt8OQR5IRc2w4RFEJj,Bass Sultan Hengzt,109279.0,46,2
1153,4s8ZGMVf3OiPktSP4ulpqU,9th Wonder,179983.0,55,3
1154,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,3427311.0,66,1
1155,3adwCIFf97kIoMi42TCP5y,Deepa Miriam,117.0,46,1
1156,2qDIR2WlcW3llkGqJWg9VJ,Lolo Zouaï,190382.0,55,4
1157,2yh2yg3b2viRskto7M1cx7,TM,26115.0,59,2
1158,5bb5uytW59wDF0gpv8iQbE,J-Live,39980.0,45,3
1159,0FvgCHaMG7KL6M83yJuhmL,Stephen Walking,51974.0,43,0
1160,5gP4aEL0OvBlxgvod5C8jL,SUVI,838.0,48,1
1161,3aiVrUEKRgBLXMGsh2IIJ5,NOK1D,12829.0,48,2
1162,7ERTOmWXRyme5WJUpXVVSl,Oski,24609.0,42,0
1163,74pYbw2hCJjXyYitTfyT9F,NARU,16154.0,41,2
1164,6qGkLCMQkNGOJ079iEcC5k,Ben Platt,452137.0,65,4
1165,2j9QVMZlqIj4Cb9UISBrXK,Clinton Cerejo,338418.0,58,1
1166,1tBU8jUEdVR3mqSsAqEGfD,Tommy Trash,143128.0,54,0
1167,31UKSWpSUyiReoTEb39vHb,Ekkah,15369.0,37,5
1168,0w4e7HVbqAHFPN6VkIlvhe,Suresh Wadkar,958665.0,59,1
1169,07pfRuQX86iRuYx3gPCtXD,T. L. Maharajan,51318.0,40,1
1170,3MTk6MUbUmV5X0N04N56JF,Carta,18155.0,48,0
1171,6SvFyXN6qzhw95Bj4HoevV,China Anne McClain,635680.0,59,4
1172,0Aemly9h57T2sLKpkNq409,LOOPERS,54055.0,38,0
1173,2xE7TMnsr4hxdQW5F3urtq,Rasmus Hagen,16301.0,58,5
1174,6MFULpkCpjw47aMa1Z5m1i,LOKO BEN,75675.0,46,2
1175,67gqUXxHedeUGDTxwBzdjS,Conway the Machine,211923.0,61,3
1176,6JOYrJkaS8ZKxLoUdNNdWr,AchtVier,102717.0,45,2
1177,1gHVDWrG6hVra3ZxV7mQWd,Vinod Rathod,642229.0,57,1
1178,6q8cRPrSLahGAZSVnjIYjF,Duumu,21548.0,37,0
1179,1QPZhx0asYTBxD5RDqfU49,Black Rob,173751.0,51,3
1180,4vMKEXQ4cU5hb2BL4omVrT,S. D. Burman,426102.0,57,1
1181,3gxGPuGK6DOpv7XVp8V6jG,Slippy,25976.0,45,0
1182,6iyadmF41vqU7NnBaVabfL,HARLOE,5657.0,43,5
1183,6fcTRFpz0yH79qSKfof7lp,Seven Lions,433582.0,60,0
1184,7tZ9Q5xgX9rEuAJaszjCK1,Mustard Pimp,10380.0,18,0
1185,0ekCwZGQUkAISV1h48jlHn,Rachel Grae,68535.0,58,5
1186,0rgZNEpt5nFXFE8i5qEQYW,Sudeep Kumar,86812.0,39,1
1187,6T56xtTEllGW17snjAZLNP,Gia Woods,61370.0,41,5
1188,76SlrtEaq2oViRXulxjfuM,cupcakKe,751309.0,59,4
1189,7ySHyUSqpKzGnDqOxLiCFH,Charlotte OC,35169.0,45,5
1190,0LyiuqDYSPZCXAuEkPJ8jZ,Vijay Benedict,9198.0,34,1
1191,2yT7X3Gg2S51DHz67FAYL6,SNAILS,133088.0,45,0
1192,0tCtGc5vt29zFZp6KXzN50,Beanie Sigel,589717.0,53,3
1193,1oMNjZOVmloobqepH8HLc7,Manhar Udhas,291508.0,47,1
1194,3oinJWo0iD7MVnojA8R8WP,Nandini Srikar,40771.0,52,1
1195,0Yb0T3wUUNiIvHjqnfkbuH,Mahalakshmi Iyer,22425.0,62,1
1196,2FmzVitXZjIkFolH8HXd4j,Flosstradamus,281175.0,48,0
1197,67aMKJMVxYIbbVjzfJ5dPZ,Moritz,7947.0,42,2
1198,5FKchcZpQOkqFvXBj1aCvb,Excision,649869.0,60,0
1199,5cfZNNUl6K82ZIWoWYSbcw,Chefket,54477.0,38,2
1200,2OrTfOi3k8VMFLuvC527bB,L. V. Revanth,325325.0,51,1
1201,6ZXRsQeAoGPspf8tNeEtPo,Tom & Jame,63949.0,42,0
1202,2lgp536k08u3n6rgIW0lNf,Shailendra Singh,186267.0,50,1
1203,6rEXjeIJ0wL6BFdo8CRcit,Saindhavi,178951.0,62,1
1204,5sehJiCiH15ihXYCKyEALX,Manikka Vinayagam,57813.0,51,1
1205,1hiocBwn3tUiVy78HCnWfp,OSAMA,11761.0,42,2
1206,46z8E62fwg6cqxCLNB1FrI,SQWAD,8810.0,35,0
1207,2J80qXI4NHKpq5RT3xUF7V,Third Party,124418.0,47,0
1208,7gn8FSibCqWvm96uubcEJk,3Plusss,36702.0,35,2
1209,0A7g2YbCA9FlyZvAG6VmKP,The LOX,469172.0,54,3
1210,3h11MHQeCrcsUgRRijI1zL,Mark Knight,125644.0,56,0
1211,4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,949022.0,57,3
1212,2sc3TTzRfZ9imaMJO4UqaG,BRKN,32725.0,42,2
1213,4riceIF5JCEKaSIwwLqIYt,Fatoni,64863.0,46,2
1214,0wOej91SVqB1zcYkW6xUtA,Pale Waves,306445.0,56,5
1215,2FovgCfOwN9iqbkCBlKFdT,Ellise,1064850.0,61,4
1216,63XBtGSEZINSyXylZxEUbv,Victoria Monét,581264.0,62,4
1217,19LIHDDSHBD5NyYHI3gpzB,Shilpa Rao,1178836.0,66,1
1218,0qPGd8tOMHlFZt8EA1uLFY,RIOT,63314.0,48,0
1219,3XonXgjEAAXVl0WKLF1Z4g,Sidney Samson,64712.0,49,0
1220,32Aw9aJJoXXC1Vn3zqzJbQ,TV Noise,56776.0,38,0
1221,6cCfC12LHtD5XIc1rLsm8Y,Larkins,25938.0,36,5
1222,2K1MLDub1Hmby0NT2mznZi,Heinie Nüchtern,6420.0,49,2
1223,1EpyA68dKpjf7jXmQL88Hy,Noname,634183.0,55,3
1224,0NErdIJtuKBjtxKmlqaWdj,Divya Kumar,233543.0,62,1
1225,35l9BRT7MXmM8bv2WDQiyB,beabadoobee,1228534.0,73,4
1226,1ColxjJZKheMce3o7giApM,Whitey en vogue,10333.0,53,2
1227,5YeT9gYVH3yHYwKPmUdmJK,Mahathi,1080.0,50,1
1228,38ZrJciUSDCRPMvOErUFq0,Usha Khanna,34029.0,32,1
1229,5MHTQcUQIhxhZdB6Glwmmk,Bhimsen Joshi,386551.0,38,1
1230,0TFdkHvlyUVl9zrb4seHxJ,Justin Prime,14737.0,44,0
1231,5oMrt4GcmMltpWztj9fx8p,YUN MUFASA,16276.0,41,2
1232,6evKD5JWJON3qPBJtUEmtY,G-Unit,1986912.0,63,3
1233,29QbBR0oTzA7A0kiOzrbbr,Jamie Scott,19372.0,50,5
1234,5l1aGNGCRGomCMHVufh6xC,Amit Kumar,500015.0,55,1
1235,6CmXhyslohOFRJMtPpRm4O,Ron Pope,257271.0,56,5
1236,5KsRA81UaMVKvLNiwDySfp,Jonah Kagen,76667.0,57,5
1237,03iJDZgebs4CLNrriGzyw4,Bhavatharini,208271.0,50,1
1238,6tUJpYN2aYiXbzAcg0pIOo,Sinéad Harnett,431708.0,58,5
1239,1qpR5mURxk3d8f6mww6uKT,Shura,224973.0,48,5
1240,3nALc9PyUfe6CO3EY9bNhH,Henry Fong,68152.0,49,0
1241,7oB4pCSzvvRtZka6DxXUfN,1788-L,51891.0,38,0
1242,6ZhjJOJXXwnPS8PrXdmjLw,UGK,789438.0,60,3
1243,6z9EDgWh3ZJZKIJI5Q71Cq,Alex Mills,6058.0,48,5
1244,2WKdxPFRD7IqZvlIAvhMgY,Fugees,1149065.0,65,3
1245,25bvQC4jyyFUce6jbzNlwb,Bright Light Bright Light,22995.0,28,5
1246,2bYg3DwtzQ5LWztZHwbWb3,Mixhell,4480.0,15,0
1247,1eOOXqRHILTxqrEUAYyQU0,Bart B More,20791.0,36,0
1248,0jXtd5NqfXiq9aT87f0GeX,Karthik Raja,262949.0,42,1
1249,3R80OE4RViOWbnuvqh0j8a,thuy,112169.0,62,4
1250,1GwxXgEc6oxCKQ5wykWXFs,Prodigy,114467.0,50,3
1251,1qCOnl1CJuFOAL2DeXtghw,Icy,6357.0,38,2
1252,5OTt6O4Q22YsqZDaWV6FqC,Bombay Jayashri,285619.0,62,1
1253,6d0CE23AeV7T19G4gUQd1l,Data,3534.0,5,0
1254,6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,2025935.0,65,1
1255,2lQvoGjN6jJfsAkaywtgrB,Canibus,88840.0,41,3
1256,0iVrCROxeyon7MZUW3MfzT,Montell Jordan,745075.0,59,3
1257,55tGpbDsnI47HStMSXmWV5,Rajkumar,137011.0,48,1
1258,3UCbp6D1lvILlxRJT9LnFa,Koven,94689.0,56,0
1259,45vHPR6n5JrfHQusM0zbT2,SANITO,6520.0,43,2
1260,7r2uG6BlFXKcwmh9ItqlII,Wrabel,220240.0,63,4
1261,3jksrX4oBklxR78ft8gv3j,Plies,1636309.0,63,3
1262,5usbqiU7sjvszjWecANDL6,WESTSIDE BOOGIE,257030.0,60,3
1263,4tma2wxDchrifG8Pflic4Q,Aadesh Shrivastava,73226.0,44,1
1264,2JSYASbWU5Y0fVpts3Eq7g,R. D. Burman,2144551.0,68,1
1265,7C0yh6MRghHb3T7lPvtSjX,Charlie Darker,2358.0,14,0
1266,5fikk4h5qbEebqK2Fc6e48,En Vogue,1173617.0,56,3
1267,6kihpsUFibXNX1Wky3yvtI,AJÉ,31220.0,36,2
1268,0eGh2jSWPBX5GuqIHoZJZG,ICE-T,1090234.0,52,3
1269,4PVHdWG0LtOCDDXo3Vh2yW,Robby East,18298.0,44,0
1270,2Hchwjfl1DioXcIwbOJkus,Grant,36938.0,50,0
1271,45a6gCQWq61lIUDmr1tKuO,Bun B,793859.0,59,3
1272,7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan,1773591.0,64,4
1273,62T4eJZxaNKzBzm8qbNnBy,MIYA MIYA,2353.0,49,5
1274,6yZoNdsPrYLviaEOOzbZt8,Alexandra Burke,455060.0,52,5
1275,71oGOxg5ez52Hh1Ye41A98,Mustafa Zahid,2473693.0,59,1
1276,1dhLLX9IY5DD8uElJwjZFX,DJ Kuba,15484.0,51,0
1277,1QcBqYUeQ4Ux3itkdDaFi0,D. Imman,3854957.0,62,1
1278,7rZNSLWMjTbwdLNskFbzFf,Sugababes,618606.0,60,5
1279,6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens,1768565.0,64,4
1280,1Pn6pKlgzxcH6iIRp08dQr,Sonu Kakkar,92891.0,50,1
1281,4v0D49goEdstHHCMMlbpt1,Najim Arshad,238959.0,50,1
1282,7J1dPh3Yjs0aIhQHbBfNQP,Hema Sardesai,11697.0,49,1
1283,5BdXSKDC9KQQpdQ7V3cZxD,Diwakar,1002.0,42,1
1284,1NtMiyzk7AhY2SGkdPkafX,Ralvero,33850.0,30,0
1285,3cY5ariKFsYqoHm8n2ccvD,Krishna Beura,5134.0,41,1
1286,6Mo9PoU6svvhgEum7wh2Nd,Public Enemy,915102.0,56,3
1287,5HgPIUp6b7DVdhWK3tkl83,Ariana and the Rose,10983.0,29,5
1288,3NjbpG6MmFGVLXwbcPXH90,Haiyti,74606.0,47,2
1289,5zYJziKktyqWwmoAWXrShP,Modestep,340987.0,48,0
1290,6RQ9kYbHisp1UUbnfwHNeU,Feint,124441.0,53,0
1291,0ABk515kENDyATUdpCKVfW,Westside Gunn,289462.0,63,3
1292,7KoTRIhjkIQy2L8RjWDpfF,Fern.,88718.0,52,4
1293,7Hr9bE0u9Rl5n6QahVNRnc,Shiba San,104648.0,45,0
1294,1wDBxi2RFvSEl2k0sFjGAB,Priyadarshini,1065.0,35,1
1295,3DajvNySJjylWpCSeXefFm,Pixel Terror,48580.0,46,0
1296,7kNqXtgeIwFtelmRjWv205,John Summit,89617.0,65,0
1297,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,432754.0,63,0
1298,3eH2apcLhzhnr3eWmH3VBf,Felguk,135427.0,55,0
1299,44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,935276.0,62,3
1300,0qS0rxCY4YfrUx9GCTlDIW,Malaysia Vasudevan,877312.0,56,1
1301,1qq5e02CcWNFqZMbmdrIcj,Jonas Aden,69942.0,42,0
1302,0ypMouAPYgghSqlAwwOebe,Yecca,7024.0,39,2
1303,5hCv8oMMxHb3FoHMGLN8Vx,Leandro Da Silva,24689.0,46,0
1304,7iMvwE8qANp3aIfAGKEAwS,Cam’ron,615720.0,60,3
1305,3kcQ94iDBwumLfddrCrse8,Daddy's Groove,23449.0,35,0
1306,5tOWIviwLM1EIqGAbF8VSU,SebastiAn,118526.0,44,0
1307,3fFMSweDNwFGyHcxjN7MWp,Oliverse,63432.0,46,0
1308,1d0vEmkXUarbPdO4CDqUPB,GODAMN,9488.0,30,0
1309,5uJw4WCX5nYj4FHky9r1Ug,SMACK,10131.0,48,0
1310,6heMlLFM6RDDHRz99uKMqS,RetroVision,82481.0,51,0
1311,3NzhVoa20crNtp1p4zE8um,Mano,775751.0,62,1
1312,1vaQ6v3pOFxAIrFoPrAcom,Ari Lennox,574717.0,68,4
1313,7BSNHln0lSqyDHdQ3sv0Q5,Disarstar,76781.0,51,2
1314,4P0dddbxPil35MNN9G2MEX,Cypress Hill,1665136.0,67,3
1315,7e10JUMF7MJmmwYpnTSMI5,Dave East,610575.0,61,3
1316,0Ex34IFE4zbnBv9A9afMb3,Jean-Cyrille,14791.0,40,2
1317,76fO70b6BK2xt3UVOe4BIZ,Thug Life,862228.0,48,3
1318,5sgF2eX98WWNADz4USyKiX,FFRAGEZEICHEN,7615.0,41,2
1319,0zw17mk0oEnrv4STjNgxsr,beslik meister,16270.0,43,2
1320,2vdTNHzAv3vnaxfiz8MYtB,Soham Chakraborty,736.0,43,1
1321,0UctKndSo0aZjYkzE8H2ks,Cooper & Gatlin,3100.0,29,5
1322,1dXQpSjXcTO288b5D5IIE6,Now United,2285837.0,55,4
1323,4gBSxPqXiAJn7RLXOpnuWe,Casaoui,21448.0,33,2
1324,3cnAJv9gydgm52KFIsdvO8,Ferreck Dawn,47094.0,56,0
1325,4QM5QCHicznALtX885CnZC,Slayyyter,293263.0,55,4
1326,5asJ8jtjk36r5PW5upyJm6,Kamal Haasan,1137390.0,61,1
1327,4akLvvJyLbJxlbpSXHTLvT,Dubloadz,69659.0,36,0
1328,0aFGod7DM6b3O5l1AmvFwK,P. Susheela,1226144.0,58,1
1329,3g5QiiBmEWt5a3WaW1zArB,jaynbeats,13499.0,43,2
1330,4FXGRMSHh2JjHxVwS8dhH1,Virtual Riot,314210.0,53,0
1331,7tbMem2T4rnyYKXiUYJPCn,ANGELZ,13705.0,32,0
1332,0D0xUCTPB0OSMIJ1HPJpnj,Agam Kumar Nigam,18594.0,43,1
1333,7ajUo7DyiAOYvCndGLoJ1u,Prince Paul,20316.0,37,3
1334,66PGnr0hE7ZIcWir6IwitB,Sooraj Santhosh,202126.0,59,1
1335,05oH07COxkXKIMt6mIPRee,Brandy,2917453.0,64,3
1336,0yRC5n90spXG0d3aiDQ0vB,Gulzar,509421.0,60,1
1337,0rG0AZBscc8S8q1ahIsasI,JUVENILE,851594.0,59,3
1338,5phsP4vv54yJzoOuYQQKss,Jerry Amaldev,22131.0,26,1
1339,3i94wxAKQqlJyiPLDmjNdH,St. Lundi,16657.0,55,5
1340,2uEo8Rajpdz1AqineCVLHq,Mr FijiWiji,66207.0,45,0
1341,4cxl9RcyEbY0koslSaEKLY,Sahir Ali Bagga,380426.0,50,1
1342,277dytbjtOXNnvRXf7Dyyv,KATI K,25173.0,47,2
1343,1ybINI1qPiFbwDXamRtwxD,Smino,671262.0,67,3
1344,53UXMZxwzQyV4j7tZaVF58,Sandro Silva,93631.0,53,0
1345,1peoXq0RPx7czVoFjloeDQ,MAVI,78875.0,56,3
1346,5qB8VZFvQcnDIrsj4jBMU9,TS Graye,6506.0,35,5
1347,0OiS4KHxViIFnJooFTXl7V,Ras Kass,73703.0,41,3
1348,1WlxlG9IzXsq9MkneOPkxc,Rob Gasser,25707.0,41,0
1349,3Hrqjumb6WHg2aAUHJHLND,LSDREAM,89298.0,51,0
1350,55SUpsj027epu8yi663EKZ,Luna Shadows,117533.0,38,5
1351,17Zu03OgBVxgLxWmRUyNOJ,Knxwledge,188830.0,57,3
1352,5lXf3xjcLx6BmYMY6TvczJ,Paris Blohm,77020.0,42,0
1353,2FJC1Wce3SiCCbIoYwVWq0,Monxx,62101.0,43,0
1354,4eAOcbAXIF4BmbN6E1QIlw,Christina Milian,1223777.0,54,3
1355,7wVdHjM4odGF5lGsqVSHJT,SaberZ,20913.0,47,0
1356,5c3Qxc5sTis0Oq3XcOdIJD,Rajesh Roshan,532551.0,47,1
1357,4QWmN97HRZya55JvxN3I5a,Taiki Nulight,27870.0,48,0
1358,4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,2601588.0,65,1
1359,1aXtuiimQwgW8Xqztgp4Kf,Deva,432416.0,55,1
1360,72zigmOdJbIsz0iIRhCBvp,Illa J,77303.0,48,3
1361,2m0xNVRx1tAHY3pfNXt7Ro,Bertie Scott,1043.0,52,5
1362,10Khz9BDdDT2mzm3330Cvu,Onyx,425632.0,51,3
1363,0BMhfbeiOrNMBzjELzbyNg,Arno Cost,24117.0,38,0
1364,5Uvn1P3OFu268QovsUAnDu,Madan Mohan,769660.0,55,1
1365,58UpHBCQ1Jj67DJsR7Qyqg,Uppermost,68161.0,43,0
1366,6FlJleUXbFb19c0U2BocbM,MEL,36934.0,45,2
1367,6DVipHzYsPlIoA0DW8Gmns,"Royce Da 5'9""",707843.0,60,3
1368,4etv0ut4ws0GbXBtolzf5e,Mukesh,1279751.0,61,1
1369,1jQDgp9Fak4WYVZedWLF4G,The Biz,2831.0,52,0
1370,1W9qOBYRTfP7HcizWN43G1,Slick Rick,593424.0,55,3
1371,7dtX3ykcuyVmts2HQnWgSP,Kompany,62011.0,44,0
1372,4TfiXd01xLFV0xg8PSCysH,DJ Suketu,99267.0,37,1
1373,5v0XTlB9FqNvfBfnw8n5b0,Statik Selektah,116476.0,50,3
1374,0rlS0SzVFk8BoiAW0fGBbN,Salaam Remi,25795.0,61,3
1375,5tth2a3v0sWwV1C7bApBdX,Lil' Kim,1462246.0,65,3
1376,2eam0iDomRHGBypaDQLwWI,Bleachers,559333.0,61,4
1377,2EOBxJvUOYf901NwU0KKVN,Azan,39667.0,32,2
1378,7zFlr6Y537SdALqy0Xfvth,Ranjith Govind,694672.0,59,1
1379,1lAwVq9MxNJkB0dEY6xNoV,Walker & Royce,48631.0,47,0
